PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_PHONE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_DATE_PLANNED,PROPERTY_DATE_UNDERCONSTRUCTION,PROPERTY_DATE_RENTUP,PROPERTY_DATECOMPLETED,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MATRIX_URL
45_4077,45,Orlando,58,Leesburg,Lake,"Quarters, The",,797 Teague Trail,Lady Lake,FL,32159,28.931968,-81.92429,3523911410,336,353796,25.73,B+,C+,Completed,,,,1/1/08 0:00,FALSE,,N,N,N,N,,,,100,1146,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=4077
45_408,45,Orlando,16,Metro West,Orange,Hawthorne Groves,,204 Hawthorne Groves Blvd,Orlando,FL,32835,28.5440106,-81.5068242,4073133400,328,362772,27.44,A-,B,Completed,,,,1/1/01 0:00,FALSE,,,N,,N,,,,99.4,1652,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=408
45_4087,45,Orlando,19,Winter Park - East,Orange,Vintage Winter Park,,7490 Dwell Well Way,Winter Park,FL,32792,28.603549,-81.28858,4073828002,332,326111,16.62,A-,C+,Completed,8/15/17 0:00,4/23/18 0:00,10/1/18 0:00,8/1/19 0:00,FALSE,,N,N,N,N,,,,98.8,1926,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=4087
45_452714,45,Orlando,1,Orlando - Downtown,Orange,Zoi House,,West Livingston Street & North Orange Avenue,Orlando,FL,32801,28.547542,-81.379109,,300,0,,,B,Planned,11/28/18 0:00,,,,TRUE,"Includes 10,000 Square Feet of Office and 88,000 Square Feet of Retail",,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=452714
45_467,45,Orlando,4,Orlando - Azalea Park,Orange,Enclave at Lake Underhill,,4004 Lake Underhill Road,Orlando,FL,32803,28.5334603,-81.3343099,4078940608,312,271192,19.17,B+,C+,Completed,,,,1/1/88 0:00,FALSE,,N,N,N,N,,,,97.1,1688,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=467
45_473027,45,Orlando,24,Hunter's Creek,Orange,"Landings at Boggy Creek, The",Boggy Creek Crossing,5757 Simpson Road,Orlando,FL,32824,28.3491781,-81.3117704,,310,0,16.76,,C+,Under Construction,10/10/18 0:00,6/28/21 0:00,,8/31/22 0:00,TRUE,"Includes 45,750 Square Feet of Retail",A,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=473027
45_473462,45,Orlando,27,Orange Lake,Orange,"Registry on Grass Lake, The",Gem Grove,14544 Avalon Road,Winter Garden,FL,34787,28.352105,-81.647478,,360,0,17.97,,B-,Planned,10/22/18 0:00,,,,,,P,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=473462
45_473701,45,Orlando,15,Oak Ridge,Orange,Gardens on Millenia,,3692 Cathy Street,Orlando,FL,32839,28.500374,-81.426055,,350,0,9.5,,B,Planned,10/30/18 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=473701
45_474019,45,Orlando,18,Winter Park - West,Orange,Alexan Winter Park,,1874 Harmon Avenue,Winter Park,FL,32789,28.585411,-81.374147,4075598023,310,266789,5.98,A,C+,Completed,10/31/18 0:00,12/3/18 0:00,12/1/19 0:00,5/5/20 0:00,FALSE,,N,N,N,N,,,,93.2,2191,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=474019
45_474158,45,Orlando,11,Orlando - Vista Park,Orange,"Addison Gateway, The",Addison at Gateway,7200 North Frontage Road,Orlando,FL,32812,28.457643,-81.31363,4076122539,323,,10.75,,B-,Under Construction,11/6/18 0:00,3/1/20 0:00,6/22/21 0:00,6/30/22 0:00,,,,N,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=474158
45_474201,45,Orlando,41,Woodruff Springs,Seminole,Integra Crossings,,801 Bella Verde Terrace,Sanford,FL,32771,28.805095,-81.3447757,3214204940,348,0,16.71,,B+,Completed,11/15/18 0:00,1/31/20 0:00,12/3/20 0:00,8/31/21 0:00,FALSE,,N,N,N,N,,,,85.1,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=474201
45_491,45,Orlando,34,Red Bug Lake,Seminole,Onyx Winter Park,"Radius Winter Park, Reflections",100 Reflections Circle,Casselberry,FL,32707,28.6304088,-81.3172533,4076787555,336,266256,18.49,B+,B,Completed,,,,1/1/83 0:00,FALSE,,N,N,,N,,,,96.4,1764,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=491
45_497,45,Orlando,7,Orlando - Florida Center North,Orange,Palio,Middlebrook Farms,4000 Middlebrook Road,Orlando,FL,32811,28.4994183,-81.4505173,4079967000,320,303158,15.49,A,A-,Completed,,,,1/1/01 0:00,FALSE,,,N,,N,,,,99.4,1685,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=497
45_500,45,Orlando,38,Stoneybrook,Orange,"Rexford at Waterford Lakes, The",Cypress Lake at Waterford,13001 Lake Cypress Circle,Orlando,FL,32828,28.559062,-81.2058363,4079969600,316,341296,18.6,A,B,Completed,,,,1/1/01 0:00,FALSE,,,N,,N,,,,97.2,1924,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=500
45_61,45,Orlando,16,Metro West,Orange,Alvista Metrowest,"Element at Metrowest, The, Bristol Place",2207 Lake Debra Drive,Orlando,FL,32835,28.5159854,-81.4769434,4072943484,307,307289,13.77,A-,A-,Completed,,,,1/1/96 0:00,FALSE,,N,N,N,N,P,,,97.8,1862,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=61
45_613207,45,Orlando,10,Orlando - Florida Center,Orange,Legacy Universal,Republic Square,7488 Universal Blvd,Orlando,FL,32819,28.45414399,-81.46633521,4073451490,350,0,11.4,,B+,Under Construction,2/20/20 0:00,9/1/20 0:00,4/22/21 0:00,3/31/22 0:00,,,,N,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=613207
45_616,45,Orlando,55,Hancock Lake,Lake,Raintree,,1305 Raintree Bend,Clermont,FL,34711,28.3667646,-81.6781047,3522435569,313,320393,20.1,B+,B+,Completed,,,,1/1/01 0:00,FALSE,,,A,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=616
45_618,45,Orlando,54,Clermont,Lake,Sundance,,1601 Johns Lake Road,Clermont,FL,34711,28.5256243,-81.7279122,3522435318,300,315976,25,B+,B,Completed,,,,1/1/02 0:00,FALSE,,,N,,N,,,,95.7,1669,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=618
45_632550,45,Orlando,29,Winter Garden,Orange,"Avenue on Oakland, The",Longleaf at Oakland,751 West Oakland Avenue,Oakland,FL,34787,28.551369,-81.641661,4075657212,342,0,16.17,,C+,Under Construction,2/1/19 0:00,10/1/20 0:00,12/20/21 0:00,2/28/22 0:00,,,,,,P,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=632550
45_672109,45,Orlando,10,Orlando - Florida Center,Orange,Deseo Grande,Artegon,5250 International Drive,Orlando,FL,32819,28.4686569,-81.4470334,,365,0,6.5,,A-,Under Construction,2/4/19 0:00,10/30/20 0:00,,4/30/22 0:00,,,,N,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=672109
45_674600,45,Orlando,54,Clermont,Lake,Neo at Four Corners,,South Grassy Lake Road & US Highway 27,Clermont,FL,34715,28.587055,-81.751274,,350,0,,,B-,Planned,12/4/18 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=674600
45_674664,45,Orlando,27,Orange Lake,Osceola,Waterstar,,7991 West Irlo Bronson Memorial Hwy,Kissimmee,FL,34747,28.3475771,-81.6091158,,320,,26.81,,A-,Under Construction,2/18/19 0:00,1/13/22 0:00,,3/31/23 0:00,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=674664
45_674893,45,Orlando,44,West Kissimme,Osceola,Prime,,3251 Prime Park Circle,Kissimmee,FL,34746,28.344,-81.475292,4077838519,340,305610,11.06,,B-,Completed,1/24/19 0:00,9/2/19 0:00,11/24/20 0:00,8/31/21 0:00,FALSE,,N,N,N,N,,,,,1734,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=674893
45_709,45,Orlando,4,Orlando - Azalea Park,Orange,Bridgewater,"Avesta Bridgewater, Park at Cambridge, The, Mallard Cove at Conway",2490 South Conway Road,Orlando,FL,32812,28.5155218,-81.3312243,4078986441,344,334352,17.3,B,C+,Completed,,,,1/1/73 0:00,FALSE,,,N,,N,,,,96.8,1722,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=709
45_730,45,Orlando,33,Altamonte Springs,Seminole,Charter Pointe,,919 Ballard Street,Altamonte Springs,FL,32701,28.65424,-81.35929,4078307989,312,258000,19.79,B-,C+,Completed,,,,1/1/73 0:00,FALSE,,,N,,N,,,,97.8,1187,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=730
45_743,45,Orlando,16,Metro West,Orange,Residences at West Place,"Landmark at West Place, Villa Tuscany",753 Sherwood Terrace Drive,Orlando,FL,32818,28.5539384,-81.4903255,4072969992,342,342000,23.36,B+,B,Completed,,,,1/1/02 0:00,FALSE,,,N,,N,,,,95.3,1620,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=743
45_749,45,Orlando,19,Winter Park - East,Orange,Azure Winter Park,Summer Chase,3650 Summer Wind Drive,Winter Springs,FL,32792,28.5844081,-81.3077366,4076712400,304,292068,16.85,B+,B-,Completed,,,,1/1/73 0:00,FALSE,,,N,,N,,,,99.7,1428,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=749
45_770479,45,Orlando,1,Orlando - Downtown,Orange,Orlando Magic Complex,,North Hughey Avenue & West Livingston Street,Orlando,FL,32801,28.547484,-81.38296,,310,0,,,B-,Planned,1/15/19 0:00,,,,TRUE,"Includes 420,000 Square Feet of Office and 166,000 Square Feet of Retail",,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=770479
45_770482,45,Orlando,26,Lake Buena Vista,Orange,Silverleaf,Horizon West Town Center,7020 Avalon Road,Winter Garden,FL,34787,28.462785,-81.641076,,360,0,,,B+,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=770482
45_770498,45,Orlando,37,University Park,Orange,2649 Stanmore Court,,2649 Stanmore Court,Orlando,FL,32817,28.583771,-81.225434,,350,0,,,B-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=770498
45_770531,45,Orlando,28,Ocoee,Orange,"Oasis at Lake Bennet, The",,906 Oasis Palm Circle,Ocoee,FL,34761,28.553924,-81.539145,4073952368,302,322662,11.14,A,B,Completed,,,,4/1/17 0:00,FALSE,,N,N,N,N,,,,98,1929,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=770531
45_790,45,Orlando,5,Orlando - Edgewood,Orange,"Beverly at East Mil, The",Lake Jasmine,1182 Redman Street,Orlando,FL,32839,28.4881167,-81.3930822,4078511060,336,284088,18.3,A-,C-,Completed,,,,1/1/74 0:00,FALSE,,,N,,N,,,,93.8,1433,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=790
45_792,45,Orlando,7,Orlando - Florida Center North,Orange,Positano,"Affinity at Millenia, Bella Cortina",4708 Olive Branch Road,Orlando,FL,32811,28.4946476,-81.4381649,4076489181,304,249888,30.52,B,A-,Completed,,,,1/1/86 0:00,FALSE,,,N,,N,,,,97.7,1600,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=792
45_821,45,Orlando,16,Metro West,Orange,"Park at Catania, The",Sterling Crest,1935 South Kirkman Road,Orlando,FL,32811,28.5180351,-81.4582988,4072918977,360,359180,31.4,B+,B+,Completed,,,,1/1/93 0:00,FALSE,,N,N,N,N,,FALSE,,100,1519,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=821
45_860856,45,Orlando,16,Metro West,Orange,Millenium MetroWest,,6900 Piazza Grande Avenue,Orlando,FL,32835,28.51674,-81.480978,,320,0,3.64,,B,Under Construction,4/1/19 0:00,2/2/21 0:00,,12/31/22 0:00,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=860856
45_860859,45,Orlando,28,Ocoee,Orange,Ocoee Village Center,,Clarcona Ocoee Road & North Lakewood Avenue,Ocoee,FL,32703,28.599511,-81.540598,,316,0,,,C+,Planned,4/1/19 0:00,,,,TRUE,"Includes 150,000 Square Feet of Retail",,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=860859
45_860875,45,Orlando,38,Stoneybrook,Orange,Innovation Pointe,,South Alafaya Trail & Innovation Way,Orlando,FL,32828,28.504195,-81.16032,,350,0,,,B,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=860875
45_861944,45,Orlando,22,Union Park,Orange,"Oasis at Crosstown, The",,200 South Goldenrod Road,Orlando,FL,32807,28.542259,-81.287044,4075933800,343,369604,17.18,A-,C,Completed,,6/14/18 0:00,5/6/19 0:00,4/1/20 0:00,FALSE,,N,N,N,N,,,,97.4,1890,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=861944
45_862035,45,Orlando,46,Fish Lake,Osceola,"Jamison, The",,1040 Jamison Loop,Kissimmee,FL,34744,28.280844,-81.342678,4078638393,315,334249,16.27,A-,B-,Completed,4/30/19 0:00,10/1/19 0:00,4/29/20 0:00,11/19/20 0:00,FALSE,,N,N,N,N,,,,99.4,1637,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=862035
45_88,45,Orlando,44,West Kissimme,Osceola,Ridge @ 4100,Arrow Ridge,4100 Arrow Ridge Place,Kissimmee,FL,34741,28.3147421,-81.445979,4079321010,320,337892,21.8,B,B-,Completed,,,,1/1/99 0:00,FALSE,,,N,,N,,,,97.8,1569,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=88
45_901,45,Orlando,26,Lake Buena Vista,Orange,Montevista at Windermere,Montevista,6421 Conroy Road,Orlando,FL,32835,28.4941721,-81.4698224,4072920863,360,277425,26.51,B+,A,Completed,,,,1/1/90 0:00,FALSE,,,N,,N,,,,96.9,1770,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=901
45_919517,45,Orlando,25,Lake Bryan,Orange,Interstate 4 Plaza,,Olde Florida Blvd & Westwood Blvd,Orlando,FL,32821,28.405324,-81.474658,,360,0,,,B+,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=919517
45_919647,45,Orlando,45,East Kissimme,Osceola,Osceola Village Center,,Hacienda Circle & South John Young Pkwy,Kissimmee,FL,34741,28.270357,-81.420133,,316,0,,,C+,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=919647
45_919650,45,Orlando,27,Orange Lake,Orange,Vintage Horizon West,,9223 Vintage Hills Way,Winter Garden,FL,34787,28.4119,-81.634598,4079050040,340,342869,18.33,,B-,Under Construction,7/9/19 0:00,3/31/20 0:00,11/30/20 0:00,2/28/22 0:00,FALSE,,N,N,N,N,,,,,1929,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=919650
45_919672,45,Orlando,27,Orange Lake,Orange,"Westerly, The",,14680 Westerly Drive,Winter Garden,FL,34787,28.372655,-81.615809,4075544196,352,348801,26.75,A,B-,Completed,7/10/19 0:00,11/4/19 0:00,9/16/20 0:00,8/13/21 0:00,FALSE,,N,N,N,N,,,,95.7,2009,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=919672
45_923593,45,Orlando,10,Orlando - Florida Center,Orange,Triton Cay,"Silver Hills at Universal, Lakehurst Drive",5885 Lakehurst Drive,Orlando,FL,32819,28.454311,-81.461512,3218005968,345,0,9.1,,B+,Under Construction,8/5/19 0:00,10/15/20 0:00,12/7/21 0:00,3/31/22 0:00,,,N,N,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=923593
45_926,45,Orlando,35,Longwood,Seminole,Castle Woods,,1131 Castle Wood Terrace,Casselberry,FL,32707,28.6769075,-81.313,4076969663,304,322952,24.3,B-,C+,Completed,,,,1/1/93 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=926
45_926677,45,Orlando,33,Altamonte Springs,Seminole,Alta Cypress,,375 Summer Cypress Cove,Longwood,FL,32750,28.68432,-81.3385522,,342,0,23.59,,B-,Under Construction,8/28/19 0:00,4/8/21 0:00,,12/31/22 0:00,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=926677
45_933,45,Orlando,31,Forest City,Seminole,Boca Vista,Chatham Harbor,545 Nantucket Court,Altamonte Springs,FL,32714,28.6710053,-81.4208752,4078626204,324,351420,17.83,A-,B,Completed,,,,1/1/85 0:00,FALSE,,N,N,N,N,,,,93.5,1572,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=933
45_939369,45,Orlando,47,Celebration,Osceola,Maingate Village,Red Lion,7300 West Irlo Bronson Memorial Hwy,Kissimmee,FL,34747,28.3318203,-81.5833694,4074570148,357,194250,15.8,A-,B,Completed,6/19/19 0:00,5/1/20 0:00,11/26/20 0:00,8/31/21 0:00,TRUE,"Includes 28,000 Square Feet of Retail",,N,,,,,,99.7,1124,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=939369
45_940325,45,Orlando,11,Orlando - Vista Park,Orange,Aventon Belle IsleTwelve Oaks,Twelve Oaks,5051 Hoffner Avenue,Orlando,FL,32812,28.482451,-81.3202,,348,0,,,C+,Planned,10/15/19 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=940325
45_941,45,Orlando,33,Altamonte Springs,Seminole,Altamira Place,,275 East Central Pkwy,Altamonte Springs,FL,32701,28.671091,-81.382464,4078348731,360,306800,29.38,B+,A-,Completed,,,,1/1/83 0:00,FALSE,,,N,,N,,,,96.7,1667,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=941
45_942482,45,Orlando,25,Lake Bryan,Orange,Altis Grand at Lake Willis,Altis Lake Willis,10055 Almondwood Circle,Orlando,FL,32821,28.393623,-81.481989,,329,0,,,B,Under Construction,12/5/19 0:00,10/30/21 0:00,,3/31/23 0:00,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=942482
45_942814,45,Orlando,47,Celebration,Osceola,Cortland Colburn,Island Village,Celebration Blvd & Interstate 4,Celebration,FL,34747,28.285232,-81.5821,,300,0,,,B+,Under Construction,,9/5/21 0:00,,12/31/22 0:00,FALSE,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=942814
45_942939,45,Orlando,47,Celebration,Osceola,Daniel Webster Western Beltway & Sinclair Road,,Daniel Webster Western Beltway & Sinclair Road,Kissimmee,FL,34747,28.295418,-81.60258,,348,0,,,B-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=942939
45_942951,45,Orlando,27,Orange Lake,Orange,Alta Horizon West,Avalon Road & Old YMCA Road,Avalon Road & Old YMCA Road,Winter Garden,FL,34787,28.437966,-81.637005,,348,0,21.61,,B,Under Construction,12/16/19 0:00,11/8/21 0:00,,4/30/23 0:00,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=942951
45_985,45,Orlando,19,Winter Park - East,Seminole,Sapphire Winter Park,"Avesta Winter Park, Andover at Winter Park, Semoran North",1743 Semoran North Circle,Winter Park,FL,32792,28.6232585,-81.3131752,4075199399,348,381384,26,B-,C+,Completed,,,,1/1/69 0:00,,,,N,,N,,,,99.1,1574,matrix.pi-ei.com/PropertyDetail/All?MarketID=45&PropertyID=985
49_1098765,49,Southwest Florida Coast,30,Naples - Central,Collier,Courthouse Shadows Redevelopment,,3290 Tamiami Trail East,Naples,FL,34112,26.125015,-81.765294,,300,0,,,B-,Planned,2/25/21 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1098765
49_1108694,49,Southwest Florida Coast,7,Sarasota - University,Manatee,Sarasota Palm Aire,Whitfield Avenue,4831 Whitfield Avenue,Sarasota,FL,34243,27.420088,-82.503266,,315,0,,,B+,Planned,8/26/20 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1108694
49_1110960,49,Southwest Florida Coast,26,Estero,Lee,Via Coconut Point,,Corkscrew Road & Via Coconut Point,Estero,FL,33928,26.431269,-81.804892,,330,0,,,B-,Prospective,,,,,TRUE,"Includes 59,600 Square Feet of Retail",,,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1110960
49_1154495,49,Southwest Florida Coast,24,Fort Myers - South,Lee,Vintage,,9401 Alico Road,Fort Myers,FL,33912,26.494647,-81.799061,,308,0,,,B-,Planned,7/22/21 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1154495
49_1161535,49,Southwest Florida Coast,19,Cape Coral,Lee,Veterans Parkway Townhomes,,Surfside Blvd & Veterans Pkwy,Cape Coral,FL,33991,26.609937,-82.037618,,336,0,84.47,,B-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1161535
49_1177021,49,Southwest Florida Coast,13,Venice,Sarasota,Jacaranda Blvd,,NWC Center Road & Jacaranda Blvd,Venice,FL,34293,27.079233,-82.388998,,354,0,,,B-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1177021
49_1195666,49,Southwest Florida Coast,5,Bradenton - East,Manatee,Braden Pointe,,3806 30th Street East,Bradenton,FL,34208,27.463756,-82.528239,,310,0,,,B-,Planned,9/29/21 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1195666
49_1195733,49,Southwest Florida Coast,12,Outlying Sarasota County,Sarasota,Citria,,3017 Clementine Court,Sarasota,FL,34240,27.340494,-82.4424847,9412222108,300,292586,41.3,,B-,Under Construction,,3/14/20 0:00,5/25/21 0:00,2/28/22 0:00,FALSE,,N,N,N,N,,,,,2217,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1195733
49_1202000,49,Southwest Florida Coast,22,Fort Myers - Central,Lee,"Edison, The",,5015 Mina Circle,Fort Myers,FL,33905,26.617097,-81.809105,2396897045,326,339714,20,A-,C+,Completed,,,,1/1/19 0:00,FALSE,,N,N,N,N,,,,95.1,1995,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1202000
49_1287067,49,Southwest Florida Coast,12,Outlying Sarasota County,Sarasota,Botanic Waterside,,1450 Pine S Warbler Place,Sarasota,FL,34240,27.366078,-82.418605,9416986319,320,0,13.66,,B+,Completed,,10/11/19 0:00,11/13/20 0:00,3/12/21 0:00,,,,N,,,,,,92.5,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1287067
49_1294442,49,Southwest Florida Coast,9,Sarasota - Central,Sarasota,Bainbridge Palmore,,310 North Cattlemen Road,Sarasota,FL,34232,27.343037,-82.451845,9414171502,336,351864,16.72,A,B+,Completed,,,,1/1/19 0:00,FALSE,,N,N,N,N,,,,99.7,2508,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1294442
49_1306479,49,Southwest Florida Coast,31,Naples - East,Collier,Edge75 by Watermark,,120 Bedzel Circle,Naples,FL,34104,26.156025,-81.689928,8336870816,320,0,30.2,,B-,Completed,,3/4/20 0:00,4/30/21 0:00,12/10/21 0:00,,,N,N,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1306479
49_1314088,49,Southwest Florida Coast,18,Punta Gorda,Charlotte,Lullwater at Sandhill Boulevard,,24750 Sandhill Blvd,Punta Gorda,FL,33983,27.0183651,-82.04338146,,344,0,,,B,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1314088
49_1314541,49,Southwest Florida Coast,5,Bradenton - East,Manatee,Vida Lakewood Ranch,,11021 Lakewood Ranch Blvd,Bradenton,FL,34202,27.387078,-82.432547,,304,0,,,A-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1314541
49_1315204,49,Southwest Florida Coast,1,Palmetto - Parrish,Manatee,8670 Moccasin Wallow Road,,8670 Moccasin Wallow Road,Palmetto,FL,34221,27.603069,-82.473917,,360,0,,,B-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1315204
49_1315727,49,Southwest Florida Coast,24,Fort Myers - South,Lee,Legacy Gateway,,10900 Legacy Gateway Circle,Fort Myers,FL,33913,26.55032509,-81.77551033,2393022003,360,411818,21.49,A,B-,Completed,,,,9/1/20 0:00,FALSE,,N,N,N,N,,,,86,2751,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1315727
49_1323256,49,Southwest Florida Coast,8,Sarasota - North,Sarasota,Dr. Martin Luther King Way & North Tuttle Avenue,,Dr. Martin Luther King Way & North Tuttle Avenue Blvd,Sarasota,FL,34234,27.35988682,-82.51405003,,350,0,,,B-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1323256
49_1334315,49,Southwest Florida Coast,5,Bradenton - East,Manatee,Avalon Woods at Lakewood Ranch,,4810 Lorraine Road,Bradenton,FL,34211,27.463893,-82.404271,,339,0,,,B+,Planned,9/3/21 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1334315
49_1334784,49,Southwest Florida Coast,19,Cape Coral,Lee,Mosaic at Del Prado,,33966 Del Prado Blvd North,Cape Coral,FL,33909,26.695306,-81.941974,,362,0,,,B-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=49&PropertyID=1334784
